"id","team","year","wins","losses","sos","winstreak","playoffs","playoffNum","oPts","oYds","oPly","oYpp","oFD","oPaCmp","oPaAtt","oPaYds","oPaTD","oPaInt","oPaYpa","oPaFD","oRuAtt","oRuYds","oRuTD","oRuYpa","oRuFD","oTO","dPts","dYds","dPly","dYpp","dFD","dPaCmp","dPaAtt","dPaYds","dPaTD","dPaInt","dPaYpa","dPaFD","dRuAtt","dRuYds","dRuTD","dRuYpa","dRuFD","dTO","oPtsRk","oYdsRk","oFDRk","oPaAttRk","oPaYdsRk","oPaTDRk","oPaIntRk","oPaYpaRk","oRuAttRk","oRuYdsRk","oRuTDRk","oRuYpaRk","oTORk","dPtsRk","dYdsRk","dFDRk","dPaAttRk","dPaYdsRk","dPaTDRk","dPaIntRk","dPaYpaRk","dRuAttRk","dRuYdsRk","dRuTDRk","dRuYpaRk","dTORk","scaleid","scaleteam","scaleyear","scalewins","scalelosses","scalesos","scalewinstreak","scaleplayoffs","scaleoPts","scaleoYds","scaleoPly","scaleoYpp","scaleoFD","scaleoPaCmp","scaleoPaAtt","scaleoPaYds","scaleoPaTD","scaleoPaInt","scaleoPaYpa","scaleoPaFD","scaleoRuAtt","scaleoRuYds","scaleoRuTD","scaleoRuYpa","scaleoRuFD","scaleoTO","scaledPts","scaledYds","scaledPly","scaledYpp","scaledFD","scaledPaCmp","scaledPaAtt","scaledPaYds","scaledPaTD","scaledPaInt","scaledPaYpa","scaledPaFD","scaledRuAtt","scaledRuYds","scaledRuTD","scaledRuYpa","scaledRuFD","scaledTO","scaleoPtsRk","scaleoYdsRk","scaleoFDRk","scaleoPaAttRk","scaleoPaYdsRk","scaleoPaTDRk","scaleoPaIntRk","scaleoPaYpaRk","scaleoRuAttRk","scaleoRuYdsRk","scaleoRuTDRk","scaleoRuYpaRk","scaleoTORk","scaledPtsRk","scaledYdsRk","scaledFDRk","scaledPaAttRk","scaledPaYdsRk","scaledPaTDRk","scaledPaIntRk","scaledPaYpaRk","scaledRuAttRk","scaledRuYdsRk","scaledRuTDRk","scaledRuYpaRk","scaledTORk"
"4287","ram","1983","9","7","1.8","1","Division","2","361","5474","1023","5.4","316","286","489","3221","23","23","6.3","150","511","2253","20","4.4","148","47","344","5392","1078","5","311","319","556","3611","18","24","6.1","179","489","1781","21","3.6","118","44","11","12","10","16","12","14","15","9","14","9","4","6","20","15","15","15","26","22","4","10","16","10","6","24","5","9","93",NULL,"0","58","42","82.258","11",NULL,"42","58","42","56.25","60","54","42","38","52","57","46.154","33","51","68","62","75","82","73","44","51","58","46.154","39","88","90","72","17","62","63.158","65","49","33","63","7.692","44","55","37","41","33","56","41","50","52","30","48","30","11","19","70","52","52","52","93","78","11","33","56","33","19","85","15","30"
"4354","nyg","1984","9","7","1","0","Division","2","299","5292","1083","4.9","310","288","535","3632","22","18","6.2","198","493","1660","12","3.4","97","27","301","5193","1051","4.9","296","288","529","3375","20","19","5.8","174","474","1818","10","3.8","107","35","19","13","11","9","5","10","10","9","13","22","19","27","2","8","11","7","20","16","12","16","15","10","9","2","11","14","56",NULL,"0","54","46","78","0",NULL,"22","41","68","30.435","42","50","58","52","25","40","45.455","69","38","20","38","5","17","19","29","53","61","35.294","62","61","51","56","29","30","40","62","44","31","11","25","41","30","67","44","37","30","15","33","35","30","44","78","67","96","4","26","37","23","70","56","41","56","52","33","30","4","37","48"
"4355","nyg","1984","9","7","1","0","Division","2","299","5292","1083","4.9","310","288","535","3632","22","18","6.2","198","493","1660","12","3.4","97","27","301","5193","1051","4.9","296","288","529","3375","20","19","5.8","174","474","1818","10","3.8","107","35","19","13","11","9","5","10","10","9","13","22","19","27","2","8","11","7","20","16","12","16","15","10","9","2","11","14","56",NULL,"0","54","46","78","0",NULL,"22","41","68","30.435","42","50","58","52","25","40","45.455","69","38","20","38","5","17","19","29","53","61","35.294","62","61","51","56","29","30","40","62","44","31","11","25","41","30","67","44","37","30","15","33","35","30","44","78","67","96","4","26","37","23","70","56","41","56","52","33","30","4","37","48"
"4356","den","1984","13","3","0.7","2","Division","2","353","4935","1018","4.8","299","263","475","2859","22","17","5.6","152","508","2076","12","4.1","121","34","241","5687","1123","5.1","311","346","631","4023","16","31","5.8","206","435","1664","10","3.8","90","55","11","22","16","24","23","10","7","18","10","10","19","12","9","2","25","14","28","27","5","2","14","4","5","2","10","2","33",NULL,"0","85","15","72","22",NULL,"42","29","39","26.087","34","39","38","26","25","35","31.818","36","43","45","38","40","47","46","5","73","87","47.059","74","100","100","96","10","74","40","100","26","20","11","25","21","80","37","78","56","85","81","33","23","63","33","33","67","41","30","4","89","50","100","96","15","4","48","11","15","4","33","4"
"4357","sea","1984","12","4","0.5","0","Division","2","418","5068","1034","4.9","287","283","497","3423","32","26","6.4","171","495","1645","10","3.3","94","39","282","4963","1051","4.7","288","265","521","3174","18","38","5.5","160","475","1789","11","3.8","99","63","5","18","23","14","10","2","23","6","12","25","23","28","18","5","6","5","18","10","7","1","8","11","6","8","7","1","37",NULL,"0","77","23","68","0",NULL,"65","33","46","30.435","25","48","46","45","53","80","50","50","39","19","25","0","14","65","21","44","61","23.529","56","45","47","44","19","100","28","45","44","29","16","25","31","100","15","63","81","48","33","4","85","19","41","89","81","100","63","15","19","15","63","33","22","0","26","37","19","27","22","0"
"4358","sea","1984","12","4","0.5","0","Division","2","418","5068","1034","4.9","287","283","497","3423","32","26","6.4","171","495","1645","10","3.3","94","39","282","4963","1051","4.7","288","265","521","3174","18","38","5.5","160","475","1789","11","3.8","99","63","5","18","23","14","10","2","23","6","12","25","23","28","18","5","6","5","18","10","7","1","8","11","6","8","7","1","37",NULL,"0","77","23","68","0",NULL,"65","33","46","30.435","25","48","46","45","53","80","50","50","39","19","25","0","14","65","21","44","61","23.529","56","45","47","44","19","100","28","45","44","29","16","25","31","100","15","63","81","48","33","4","85","19","41","89","81","100","63","15","19","15","63","33","22","0","26","37","19","27","22","0"
"4359","sea","1984","12","4","0.5","0","Division","2","418","5068","1034","4.9","287","283","497","3423","32","26","6.4","171","495","1645","10","3.3","94","39","282","4963","1051","4.7","288","265","521","3174","18","38","5.5","160","475","1789","11","3.8","99","63","5","18","23","14","10","2","23","6","12","25","23","28","18","5","6","5","18","10","7","1","8","11","6","8","7","1","37",NULL,"0","77","23","68","0",NULL,"65","33","46","30.435","25","48","46","45","53","80","50","50","39","19","25","0","14","65","21","44","61","23.529","56","45","47","44","19","100","28","45","44","29","16","25","31","100","15","63","81","48","33","4","85","19","41","89","81","100","63","15","19","15","63","33","22","0","26","37","19","27","22","0"
"4360","sea","1984","12","4","0.5","0","Division","2","418","5068","1034","4.9","287","283","497","3423","32","26","6.4","171","495","1645","10","3.3","94","39","282","4963","1051","4.7","288","265","521","3174","18","38","5.5","160","475","1789","11","3.8","99","63","5","18","23","14","10","2","23","6","12","25","23","28","18","5","6","5","18","10","7","1","8","11","6","8","7","1","37",NULL,"0","77","23","68","0",NULL,"65","33","46","30.435","25","48","46","45","53","80","50","50","39","19","25","0","14","65","21","44","61","23.529","56","45","47","44","19","100","28","45","44","29","16","25","31","100","15","63","81","48","33","4","85","19","41","89","81","100","63","15","19","15","63","33","22","0","26","37","19","27","22","0"
"4361","was","1984","11","5","-0.9","4","Division","2","426","5350","1121","4.8","339","286","485","3076","24","13","5.8","164","588","2274","20","3.9","154","28","310","5361","1031","5.2","307","318","575","3772","25","21","5.9","194","390","1589","13","4.1","91","43","3","9","6","21","19","9","2","14","2","4","4","17","3","11","18","11","26","25","20","10","17","2","2","14","19","4","52",NULL,"0","69","31","40","44",NULL,"68","43","85","26.087","64","49","42","33","31","15","36.364","45","71","57","88","30","88","23","32","60","53","52.941","71","81","73","81","52","37","44","86","6","15","26","50","22","50","7","30","19","74","67","30","4","48","4","11","11","59","7","37","63","38","93","89","70","33","59","4","4","50","67","11"
"4362","sea","1984","12","4","0.5","0","Division","2","418","5068","1034","4.9","287","283","497","3423","32","26","6.4","171","495","1645","10","3.3","94","39","282","4963","1051","4.7","288","265","521","3174","18","38","5.5","160","475","1789","11","3.8","99","63","5","18","23","14","10","2","23","6","12","25","23","28","18","5","6","5","18","10","7","1","8","11","6","8","7","1","37",NULL,"0","77","23","68","0",NULL,"65","33","46","30.435","25","48","46","45","53","80","50","50","39","19","25","0","14","65","21","44","61","23.529","56","45","47","44","19","100","28","45","44","29","16","25","31","100","15","63","81","48","33","4","85","19","41","89","81","100","63","15","19","15","63","33","22","0","26","37","19","27","22","0"
"4363","sea","1984","12","4","0.5","0","Division","2","418","5068","1034","4.9","287","283","497","3423","32","26","6.4","171","495","1645","10","3.3","94","39","282","4963","1051","4.7","288","265","521","3174","18","38","5.5","160","475","1789","11","3.8","99","63","5","18","23","14","10","2","23","6","12","25","23","28","18","5","6","5","18","10","7","1","8","11","6","8","7","1","37",NULL,"0","77","23","68","0",NULL,"65","33","46","30.435","25","48","46","45","53","80","50","50","39","19","25","0","14","65","21","44","61","23.529","56","45","47","44","19","100","28","45","44","29","16","25","31","100","15","63","81","48","33","4","85","19","41","89","81","100","63","15","19","15","63","33","22","0","26","37","19","27","22","0"
"4364","den","1984","13","3","0.7","2","Division","2","353","4935","1018","4.8","299","263","475","2859","22","17","5.6","152","508","2076","12","4.1","121","34","241","5687","1123","5.1","311","346","631","4023","16","31","5.8","206","435","1664","10","3.8","90","55","11","22","16","24","23","10","7","18","10","10","19","12","9","2","25","14","28","27","5","2","14","4","5","2","10","2","33",NULL,"0","85","15","72","22",NULL,"42","29","39","26.087","34","39","38","26","25","35","31.818","36","43","45","38","40","47","46","5","73","87","47.059","74","100","100","96","10","74","40","100","26","20","11","25","21","80","37","78","56","85","81","33","23","63","33","33","67","41","30","4","89","50","100","96","15","4","48","11","15","4","33","4"
"4365","sea","1984","12","4","0.5","0","Division","2","418","5068","1034","4.9","287","283","497","3423","32","26","6.4","171","495","1645","10","3.3","94","39","282","4963","1051","4.7","288","265","521","3174","18","38","5.5","160","475","1789","11","3.8","99","63","5","18","23","14","10","2","23","6","12","25","23","28","18","5","6","5","18","10","7","1","8","11","6","8","7","1","37",NULL,"0","77","23","68","0",NULL,"65","33","46","30.435","25","48","46","45","53","80","50","50","39","19","25","0","14","65","21","44","61","23.529","56","45","47","44","19","100","28","45","44","29","16","25","31","100","15","63","81","48","33","4","85","19","41","89","81","100","63","15","19","15","63","33","22","0","26","37","19","27","22","0"
"4366","nyg","1984","9","7","1","0","Division","2","299","5292","1083","4.9","310","288","535","3632","22","18","6.2","198","493","1660","12","3.4","97","27","301","5193","1051","4.9","296","288","529","3375","20","19","5.8","174","474","1818","10","3.8","107","35","19","13","11","9","5","10","10","9","13","22","19","27","2","8","11","7","20","16","12","16","15","10","9","2","11","14","56",NULL,"0","54","46","78","0",NULL,"22","41","68","30.435","42","50","58","52","25","40","45.455","69","38","20","38","5","17","19","29","53","61","35.294","62","61","51","56","29","30","40","62","44","31","11","25","41","30","67","44","37","30","15","33","35","30","44","78","67","96","4","26","37","23","70","56","41","56","52","33","30","4","37","48"
"4367","sea","1984","12","4","0.5","0","Division","2","418","5068","1034","4.9","287","283","497","3423","32","26","6.4","171","495","1645","10","3.3","94","39","282","4963","1051","4.7","288","265","521","3174","18","38","5.5","160","475","1789","11","3.8","99","63","5","18","23","14","10","2","23","6","12","25","23","28","18","5","6","5","18","10","7","1","8","11","6","8","7","1","37",NULL,"0","77","23","68","0",NULL,"65","33","46","30.435","25","48","46","45","53","80","50","50","39","19","25","0","14","65","21","44","61","23.529","56","45","47","44","19","100","28","45","44","29","16","25","31","100","15","63","81","48","33","4","85","19","41","89","81","100","63","15","19","15","63","33","22","0","26","37","19","27","22","0"
"4434","dal","1985","10","6","-1.3","0","Division","2","357","5602","1093","5.1","336","344","587","3861","27","25","6.1","208","462","1741","11","3.8","95","41","333","5608","1076","5.2","312","279","549","3755","20","33","6.1","193","465","1853","18","4","98","48","11","8","9","3","3","6","21","10","16","17","23","22","19","14","20","15","25","26","12","2","19","10","11","17","11","2","56",NULL,"0","62","38","36.364","0",NULL,"59","55","69","42.857","66","74","80","58","64","74","53.846","61","27","20","30","25","16","52","53","69","73","62.5","59","34","55","65","39","95","66.667","70","46","36","55","38.462","24","78","37","26","30","7","7","19","74","33","56","59","81","78","67","48","70","52","89","93","41","4","67","33","37","59","37","4"
"4435","dal","1985","10","6","-1.3","0","Division","2","357","5602","1093","5.1","336","344","587","3861","27","25","6.1","208","462","1741","11","3.8","95","41","333","5608","1076","5.2","312","279","549","3755","20","33","6.1","193","465","1853","18","4","98","48","11","8","9","3","3","6","21","10","16","17","23","22","19","14","20","15","25","26","12","2","19","10","11","17","11","2","56",NULL,"0","62","38","36.364","0",NULL,"59","55","69","42.857","66","74","80","58","64","74","53.846","61","27","20","30","25","16","52","53","69","73","62.5","59","34","55","65","39","95","66.667","70","46","36","55","38.462","24","78","37","26","30","7","7","19","74","33","56","59","81","78","67","48","70","52","89","93","41","4","67","33","37","59","37","4"
"4436","rai","1985","12","4","1.5","6","Division","2","354","5408","1081","5","304","269","506","3146","20","24","5.7","167","532","2262","18","4.3","111","38","308","4603","1037","4.4","273","251","511","2998","22","17","5.2","166","461","1605","7","3.5","73","30","12","11","14","19","16","15","20","15","9","9","11","10","15","9","4","4","16","7","16","24","5","8","5","2","1","26","33",NULL,"0","77","23","87.273","86",NULL,"58","45","62","35.714","42","29","45","28","39","70","38.462","30","62","61","61","56.25","33","39","43","22","52","12.5","29","10","31","16","48","19","23.81","38","45","19","5","0","0","11","41","37","48","67","56","52","70","52","30","30","37","33","52","30","11","11","56","22","56","85","15","26","15","4","0","96"
"4437","dal","1985","10","6","-1.3","0","Division","2","357","5602","1093","5.1","336","344","587","3861","27","25","6.1","208","462","1741","11","3.8","95","41","333","5608","1076","5.2","312","279","549","3755","20","33","6.1","193","465","1853","18","4","98","48","11","8","9","3","3","6","21","10","16","17","23","22","19","14","20","15","25","26","12","2","19","10","11","17","11","2","56",NULL,"0","62","38","36.364","0",NULL,"59","55","69","42.857","66","74","80","58","64","74","53.846","61","27","20","30","25","16","52","53","69","73","62.5","59","34","55","65","39","95","66.667","70","46","36","55","38.462","24","78","37","26","30","7","7","19","74","33","56","59","81","78","67","48","70","52","89","93","41","4","67","33","37","59","37","4"
"4438","cle","1985","8","8","-0.8","0","Division","2","287","4921","983","5","271","222","414","2636","17","13","5.9","128","533","2285","16","4.3","119","36","294","4958","1050","4.7","297","289","509","3107","18","18","5.6","172","497","1851","14","3.7","106","27","23","21","22","27","25","22","2","11","8","8","13","9","11","7","9","12","14","12","6","19","13","17","10","11","7","27","19",NULL,"0","46","54","45.455","0",NULL,"33","22","11","35.714","16","0","5","7","29","22","46.154","0","62","63","52","56.25","41","30","38","39","59","31.25","48","42","30","23","30","24","42.857","45","60","36","36","15.385","31","0","81","74","78","96","89","78","4","37","26","26","44","30","37","22","30","41","48","41","19","67","44","59","33","37","22","100"
"4439","dal","1985","10","6","-1.3","0","Division","2","357","5602","1093","5.1","336","344","587","3861","27","25","6.1","208","462","1741","11","3.8","95","41","333","5608","1076","5.2","312","279","549","3755","20","33","6.1","193","465","1853","18","4","98","48","11","8","9","3","3","6","21","10","16","17","23","22","19","14","20","15","25","26","12","2","19","10","11","17","11","2","56",NULL,"0","62","38","36.364","0",NULL,"59","55","69","42.857","66","74","80","58","64","74","53.846","61","27","20","30","25","16","52","53","69","73","62.5","59","34","55","65","39","95","66.667","70","46","36","55","38.462","24","78","37","26","30","7","7","19","74","33","56","59","81","78","67","48","70","52","89","93","41","4","67","33","37","59","37","4"
